app,review,rating
토스,유용하게 잘쓰는데 라이브방송 5분안에 클릭안하면 방송이 종료가 많아졌네요.,3
토스,토스증권에 일반주식계좌 두개이상 만들게해주세요.. 그럼 평생 쓰겠습니다...,5
토스,뭐냐 클릭안되서 고양이이벤트고 증권커뮤니티도 다 못들어가네,1
토스,업데이트는 자주하는데 오류는 안없어지는..몸집 불리기에만 신경쓰지말고 앱관리도 좀 신경써주세요,1
토스,앱이 가만갈수록 무거워지는게 렉때문에 쓰기 불편해요..조금 가볍게좀 업뎃해주셔요 ㅠㅠ,3
토스,토스 오늘의미션 하나가 아무리 문제 바뀌어도 정답 계속 다르다고나와요 그리고 답 맞는데 틀리다고나오면 우리한테 30분후에 문제바뀌고하라할일이아니라 오류를 고쳐야죠 지금 문제 4번째바뀌었는데 똑같이 맞는걸틀리다고 나오는데 이게맞나요?,2
토스,부모님 인증 받아서 주식 계좌 개설은 됬는데 마지막에 청소년증 인증이 안되서 주식 못하고 있습니다,5
토스,쓰레기들이... 세금환급 사이트 들어가면 공짜인데 그걸 그리많이 가져가네,1
토스,"잘사용중입니다만, 통장의 거래내역서 내역에 본인이 메모한 내용도 같이 기입되면 좋겠습니다. 거래내용에 세부적인 내용이 들어가지 않기때문에 구분을 용이하게 하기 위함입니다.",5
토스,어플은 너무 편하고 좋지만 렉이 너무 심해요,5
토스,신속정확합니다,4
토스,작년엔 국세환급 수수료가 5만원대였는데 5만원대도 개비싸다고 느끼는데 올 해는 7만원이 넘음ㅎㄷㄷ;;20만원 덜 받더라도 홈택스에서 신청할까 생각중임.,1
토스,계좌 내역을 숨길수는 없을까요...?,5
토스,고양이 키우기 미션 오류 고쳐주세요. 오천원 상품 45초 구경하기 미션 중에 품목을 눌러서 보려고 하면 60초로 늘어납니다. 15초 상태에서 품목을 누르면 다시 60초가 됩니다.,2
토스,앱좀 분리하시길. 기능 죄다 통합되서 조회하기도 힘들고 조회도 안되고. 통신메뉴 확인을 할수가 없음. 다른거도 마찬가지. 모으기만 하는게 좋은게아님,1
토스,너무 좋다 이말이야~,5
토스,토스 굴비적금 입금이 안되네요. 짜증이 그냥 적금해지해야 할듯요. 고객센터 물어봐도 앱삭제하고 재설치 하라네요.,1
토스,최고 입니다,5
토스,증권에서 배당주들 배당 자동 재투자되는 DRIP 기능이 생겼으면 좋겠네요,5
토스,계속 문자로 본인인증만 하면 인터넷 연결이 안된다고 다음으로 안넘어가져요 인증만 7번 시도하고 데이터 와이파이 다 시도했는데 안돼요,1
토스,"궁금합니다 저만그런건가요? 카드결제금액확인,통장잔액확인등을했는데 수수료가나가나요? 통장정리하다가 몇십원에서몇백원까지 출금내역에 기록되어있던데 이건뭔가요? 조해하면나가는수수료인가요? 안내받은게없어서당황했습니다 만보기사용하려고깔았다가 놀라서삭제합니다",1
토스,모바일 토스증권 스탑로스 없던데. 기능 추가할 생각없나요? 기본적인 기능 같은데 그게 안되네,2
토스,다른건 다 좋은데 토스앱에서 금모으기채굴에 있어서 광고가 제대로 작동안되거나 렉걸리는 버그로 서버끊기는게 너무심해요.그것좀 신경써주세요,5
토스,도대체 고양이랑 토스쇼핑 구경하기랑 화딱지나는 쇼핑 1분보고 4원받기 합친거 어떤 인간 머리에서 나온 악행인가요? 하는 일마다 다 안풀리셨음 좋겠네요^^,1
토스,티머니를 충전했는데 돈만 나가고 티머니에는 충전이 안 되네요,1
토스,인터페이스좀 그만바꾸세요 익숙해지려고하면 자꾸 바뀌네요 ㅡㅡ 뭐 크게 기능이 향상되는거도 아니고 위에있던걸 중간으로 위치변동한다든가 하는 그런 소소한것들이어서 좀..짜증..이..납니다..,1
토스,광고보고 복권안되고ㅠ다시 광고. 초심을 잃은 느낌.....,3
토스,갑자기 앱이 열리지 않아요!!!! 점검 좀 그만하세요 짜증나네요!!!!!!,1
토스,위젯 가계부 사용하려니까 함께 쓰는 캘린더 만들라고 나와서 만듦. 근데 타인을 초대하지 않으면 사용을 못 함. 나 혼자 쓸 건데 누구 초대해야됩니까? 혼자도 사용 가능하게 바꿔주세요!!!!!!!!!!!!!!!!!!!!!,1
토스,업데이트 되고 이상해짐. 내 계좌 접근불가,1
토스,알림을 꺼도 계속 알림오는 이상한 어플...,1
토스,"제발 이런 문자 보내지 마세요, 분명히 결제계좌 2개를 보내 확인받았는데, 인앱구매 문자로 성가시게 하지 마세요",1
토스,젤리 미션 뭔가요?돈주는 식으로 보여주고 게임하는데 제 돈이 빠져나갔네요,1
토스,토스 금모으기 하루 백몇십원 한달에 삼천 몇백원 현시세 금값 나누기 하니까 대충 27년 나오던데 그때까지 토스은행 운영되요?????,5
토스,토스 증권 PC에선 내가만든 주식 골라보기 목록이 있는데 모바일에선 없는게 불편해요,5
토스,왜자꾸 화면이 멈춥니까??? 포인트퀴즈 풀다가도 몃번씩 화면이 하얀바탕만 된채로 멈춤니다 업그레이를 해도 전원을 몃번씩 껏다켜도 똑같은현상 확인부탁합니다,2
토스,앱이 엉망이네요. 나는 경기 이천시에 있는데 쿠폰 쓰는 의치는 항상 강남역 근처이여요. 바보 앱인가 쿠폰을 그런것만 주는 건가 알 수가 없네요.,1
토스,일주일 미션 정답을 맞출 때 앱이 금방 초기화 되서 답을 입력하기 어렵습니다.,1
토스,"돌멩이쓰다듬기로하루에5원씩벌수도있고 다양한게임같은것(다른글자찾기,동그라미그리기등)도있고토스모의주식으로주식연습도할수있고 돈관리하기도좋고토스카드다예쁘고친구들도 많이써서한번해봤는데 너무좋고아무튼재밌고,너무좋음한번써보는걸추천",5
토스,"토스가 다양한 은행의 계좌를 한번에 관리하기 편하고 앱테크 보상으로 받는 커피 쿠폰이나 포인트가 소소하게 맛있어서 잘 받아먹고 있습니다.만, 요즘 너무 불편합니다. 몇십 초 구경하랍시고 '위아래로 반복하면 시간이 늘어납니다'는 대체 왜 필요한 거죠? 고양이 키우기 간식 장난감 미션은 왜 쓸데없이 점점 종류가 늘어나고 있죠? 이 앱에 MMORPG마냥 무한한 컨텐츠가 약속되어야만 하나요? 그런 불편함을 넣지 않으면 억만금의 손실을 각오해야만 하나요? 덕분에 쓸데없이 메모리 잡아먹고 렉 걸리고 오류만 늘어나서 앱 사용하기가 점점 싫어집니다. 소중한 고객들이 진정으로 원하는 게 무엇인지 다시 한 번 면밀하게 알아봐주셨으면 좋겠습니다. 종합 금융 플랫폼이 경쟁자가 없다는 사실에 안주하지 말아주세요.",2
토스,만족합니다 사용 편하고 이벤트도 많고..,4
토스,라이브 방송 조기 혜택마감때문에 포인트가 잘 못받습니다,4
토스,너무 불편함 진짜로 ㅋㅋ 왜 사람들이 안 쓰는 지 5분만 본인이 써봐도 바로 알 수 있음,1
토스,위젯도 쪼그마한데 왜 설정이랑 새로고침을 같은데다 몰아놨는지 당최 이해가 안됨. 기획팀이 일을 안하나...?,2
토스,이번 업데이트 구려여.. 뭐가 너무 많아져서 보기가 힘들어요.전이 더 나은 것 같아용! 심플하지만 깔끔한 전 버전이 더 좋아요.,1
토스,안쓰는데 알림 안오게,1
토스,좋아요,4
토스,핸드폰 교통카드 결제가 안돼요 폰 문제가 아닌데 NFC도 더럽게 못읽고요,1
토스,최적화좀 하세요 폰을 핫팩으로 만드네,1
토스,먼가 점점 느려지는 느낌이?,4
토스,앱을 한번 지웠다 다시 깔았는데 비밀번호를 찾으려니까 계좌인증을 하라고 해서 토스 이용이 어렵다,1
토스,업데이트가 99에서 하루종일 머물고 있고 넣어선 안될 코드라도 넣었음? 다른 어플들 다 업데이트 되는 동안 이 어플 하나만 99퍼에서 멈춰있다가 어플의 업데이트가 안된다고 하는게 웃음포인트(장점 아님)임 그렇다고 광고를 보다보면 별 쓰잘데기 없이 빙빙 돌아가서는 무한루프에 걸려서 사람들이 짜증나서 항의해도 형식적인 답변이여서 싫어하고 있으니 카드개설이 카드사 어플보다 유용하지 않음 스팸성 광고는 왜 광고 동의하지 않았는데 자꾸 보여주는거임?,1
토스,토스쇼핑 쿠폰 짜증나게 스토커처럼 띄워서 소름돋을 정도,1
토스,토스카드에 1000원 단위말고 백원이나 십원 단위로 넣을수있게 하면 안되나요,5
토스,토스어플이 나오고나서 현재까지 너무나도 잘 쓰고있어요. 토스어플 개발자분들에게 제의를 하고 싶어서 글을 남깁니다. 최근 제가 운영하는 매장에서 토스어플로 송금하는 척하고 현장에서 포토샵으로 만들어서 이체했다고 화면을 보여주고 물건을 가져가는 일이 발생했습니다. 알고보니 자주 오는 학생이라고 하더라구여. 이 일이 저에게만 일어난다고 생각하지 않습니다. 예전에 뉴스에 나온 적도 있는걸로 기억하고 있어요. 그래서 현장에서 페이지를 만들 수 없게 화면 배경이 움직이거나 색에 변화가 있는 등 변화를 주었으면 합니다. 모바일 신분증을 이용하는 사람들은 다 알겠지만 배경페이지에 동작이 있거나 모바일건강보험증은 아래에 불이 켜지는 동작을 만들어 조작할 수 없게 만들었습니다. 토스도 많은 사람들이 이용하는 만큼 그런 방법을 조금 더 강구하면 좋을 것 같습니다. 긴 글 읽어주셔서 감사합니다,5
토스,요즘에 토스앱 실행시키면 잠깐 열렸다가 닫힙니다. 다시 실행시켜야 열림. 그리고 다음달 낼 카드값에 합계도 있으면 좋겠습니다.,5
토스,광고 진짜 쿠팡처럼 오지게 쳐하네. 실시간 업데이트 개느림. 주식장은 분탕질하능 쓰레기들 천지임. 갈아탄다,1
토스,금융내역조회와 관리가 간편해서 사용 중인데 이제는 광고천국이 되고 있음. 심지어 홈 빼고 열 때마다 음소거 안된 동영상 광고가 무작위로 뜨고 앱을 켤 때 로딩이 엄청 느림. 랜덤 광고 심해서 흡사 광고 사이트 같음.,3
토스,"광고들 중에서 진행이 안 되거나 아무 반응 없는 건 퇴출시켜 주세요. 노트10 사용 중인데, 일부 광고 진행이 안 됩니다. S20+에서는 거의 문제 없습니다.",1
토스,토스 5번틀려서 잠기면 보호자 없이 풀게해야지 보호자가 필요하면 지금 당장 필요한데 어떻게 쓰라는건지 모르겠네요,1
토스,좋은 👍,5
토스,백번 양보해서 다른 포인트 적립은 광고 이해할 수 있지만 내가 걸음 채워서 받는 만보기 3원까지 광고를 봐야한다? 이건 좀 과하네요.,1
토스,편리하고 다들 마니 사용하고 있어서 신용이 안전해 안심됩니다,5
토스,16살 이하가 아닌데 카드정지 푸는데 부모동의 드립이냐 나이는 제대로 셀 수 있는거임?,1
토스,"제발 특정 알림 좀 제 맘대로 끌 수 있게 해주세요. 자꾸 문장만 다르고 같은 내용인거 계속 보낼꺼면, 알림 끄는 기능은 왜 만들어 두신건가요? 시끄러워서 앱 못써먹겠습니다. 몇 년전에 리뷰 쓸때도 이 얘기를 했었는데, 나아지기는 커녕 알림 오는 빈도가 점점 늘어서 열받습니다. 예를들면 ""사전신청 시작, OOO님 5월 환급 사전신청 열렸어요."" => 알림 끔 ""나라에서 주는 지원금 5건이 업데이트 됐어요."" => 알림 끔 ""5월 국세청 환급 사전신청 마감까지 4일 남았어요."" => 알림끔.... 지금 뭐 장난합니까? 이런식으로 해제한 알림이 100개가 넘어갑니다 제발 좀",1
토스,토스가 만족합니다.,5
토스,내자산분석에서 자산변화의 금액이 현재총자산 설정한 내역으로 월별변화 금액과 그래프로 볼수있게 수정해 주세요. 지금보여주는 건 별 소용없어 많이 아쉬워요!,4
토스,"아이 카드 만들려고 들어왔는데 대체 아이 카드만드는데 보호자 얼굴을 찍으라니, 헐 개인정보 너무 퍼간다",1
토스,자잘한 버그가 너무 많습니다. 7년째 토스만 써왔던 저를 채용해주시면 밤을 새서라도 버그를 하나씩 고치겠습니다,2
토스,계속해서 로그인 풀리네요.. 진짜 이벤트 못하겠네..,1
토스,"전체적으로 봤을 땐 정말 좋은 금융 앱인 것 같아요. 일단은 수수료가 없는 게 제가 느끼는 큰 장점입니다. 토스를 쓰기 시작한지 아직 몇 달 채 되지 않아서 문제점을 그리 많게 발견하진 못했지만, 최근 들어 불편한 점이 생겨서 리뷰 남겨봅니다. 솔직히 이건 불편한 점이 아니라 버그인 것 같기도 한데요… 뭘 누를 때마다 '잠시만 기다려주세요' 문구가 뜨고 나서 계속 접속이 안 돼요. 특히 교통카드 관련해서 목록 들어가면 로딩 문구만 뜨지, 계속 기다려도 안 들어가져요. 저만 이런 건가 싶어서 주변 지인들에게도 물어봤는데 몇몇 지인들도 로딩 문구 뜨는 부분에서 멈추더라고요. 저도 교통수단 이용해 보고 싶어서 잔액 채우려고 했는데 애초에 안 들어가지니까 좀 불편하네요… ㅠ.ㅠ 버그가 아니라면 해결 방법은 따로 없는 걸까요?",5
토스,잘 사용하고 있었는데 본인인증한다고 몇번 등록증 사진찍고 얼굴 보여주고 해도 뭐가 안됐다 다시 찍어라하네. 몇번째인지 피곤하다 참말로 이거 그만 사용하라는건지 ...,3
토스,토스 친구 누르기로 받은 복권 어쩌 다 빠르게 2번 클릭 했더니 똑같은 번호 2번 응모됐어요,5
토스,"교통카드 사용한걸 환불해야해서 세부정보(날짜, 시간대, 가격, 사용위치등)가 필요한데 확인이 불가해서 24시간 채팅상담인데도 불구하고 상담원 연결이 안되어있어서 채팅을 쓸수없고 상담원연결방법도 안뜨고 전화하기 힘든상황인데 전화만 가능(통화료있음)해서 너무 답답합니다",4
토스,토스 증권에서 등락이 있을때 다른증권사어플처럼 빨강파랑으로 깜빡가능하게 설정이 있으면 좋겠습니다. 주식종류이 늘어나서 어떤게 등락하는 지 알아보기가 어렵습니다ㅜㅠ,5
토스,페이스페이는 대체 어디서 쓸수 있나요? 쿠폰 쓰려고 지도맵에 사용가능 뜨는 가게 가서 페이스페이 누르면 안된다고 꺼버리는데 괜한 발걸음만 하고-_-정확한 정보 부탁드립니다!,5
토스,"자동화 CS가 개판임. 필요한 부분 연동안되어있고, 그 흔한 상담사연결도 찾아볼수없는 쓰레기 플랫폼. 메이져 플랫폼 좀 보고 적용할건 적용하세요. 사용하다가 오류 해결도 안되고 쓰는사람만 속터짐",1
토스,갈수록 미션 찾기를 어렵게 만드네요,1
토스,광고 시청 하고 받아야 하는것들이 정상적으로 안되요,3
토스,도시들 늦게 늦게 ㅡ ㅌㄴ,3
토스,업데이트후 인증절차로 안넘어감 급하게가야해서 폰만만지다가 화가나서 적게되네요 수정좀 빨리부탁드립니다,1
토스,오늘 계속 오류발생이 있네요.광고후에도 적립이 안돼고 접속도 잘 안돼고 점검 바랍니다.,2
토스,토스인증서 발급시 실물 신분증으로만 인증이 가능하네요. 모바일 신분증으로 인증이 안되는 이유를 알 수 있을까요?,3
토스,아니무슨 기간 선택하려는데 왜자꾸 슬라이드? 안돼는거임 설정하려하면 초기화되고 ㅡㅡ,1
토스,아 진짜 페이스 머시기 광고 진짜 많이 하네 천원짜리가지고 계속 광고 때리냐,1
토스,스크롤내려구경하러가기 하니까 팅깁니다,3
토스,토스 쇼핑 구경하기 접속불가 스크롤 해야 한다고만 뜨고 버튼 누르면 튕겨 나옮,1
토스,그럼 전체 업데이트를 해야하는거 아닌가요? 문의 넣을때 마다 매크로 답변 너무하네요ㅡㅡ,1
토스,여전히 도자기보다 낮은 열에서 나온 그릇이네. 언제부터 쇼핑 앱슬 SNS로 불렀지?,1
토스,수수료 없고 이밴트 많고 쇼핑도 할수 있어서 송금할때는 토스가 짱인듯,5
토스,계좌이체도 공짜고 여러므로 좋은점이 많아요! 특히 육개장이 CU는 1100원인데 토스에서 포인트로 구매하면 1000원이예요,5
토스,지금 비밀번호 틀렸다고 11만원 들어있는 계정 사용이 안됨니다. 이거 너무한거 아닙니까? 풀어주세요.,2
토스,토스 송금 하려고 할때 이체받는 사람 이름 왜 안떠요? ㅇㅇㅇ님에게 이체 하시겠습니까 안되고ㅇㅇㅇ뱅크 ㅇㅇ은행 으로만 뜨는데 이게 안뜨는 금융앱 맞나요?사생활땜에 기능삭제했나요?금융실명제 모르시나요?,3
토스,업데이트를 하면 할 수록 불편해지네요 ui가 너무 불편해요,1
토스,왜 알림끄는거에 개수제한을 두는건지 이해가 가지 않음. 홍보알림 수십개 만들어놓고 10개까지만 끌수있다고 하고 강제로 광고보게함. 그렇다고 앱 알림을 다꺼버리면 송금 알림까지 안옴.,1
토스,폴더블시대인데 가로모드 좀 만들어주세요.,4
토스,토스 사용하자마자 다음날 아침부터 스팸 5통이 옴 ㄷㄷ,1
토스,사용할수록 스트레스 유발. 갈아타는 거 심각하게 고려 중. 자동로그인이 툭하면 풀림. 유지기간 너무 짧음. 로그인 때 비번 입력한 후 자동로그인 설정 시 똑같은 비번을 또 물어봄. 무슨 의미가 있음? 미장은 달러 표시를 기본으로 해야 함. 원화를 기본 베이스로 해놓는 바람에 가격 확인 시 매우 불편. 달러/원화 선택 가능하다고? 달러 선택 해놔도 홈에서 종목들 표시될 때 원화로만 표시됨. 커뮤니티에서 매수/매도 인증샷 올려진 것도 죄다 원화 표시임. 달러표시는 단 하나도 없음. 기본 베이스를 원화표시로 해놨기 때문.,1
토스,서버 오류 때문에 앱테크 할수가 없음. 비번 치라고 자꾸 나옴,1
토스,종목 들어가서 그룹 추가시 그룹 목록 스크롤이 아래로만 되고 위로는 안 올라가서 페이지 전체가 아래로 당겨지니까 새로고침 돼버림 하..그래서 다시 끄고 재설정 반복.. 스크롤 아아아아 그룹 추가하는 거 너무 불편해요 하나의 그룹에 추가하는 거면 그냥 쓰겠는데 한 그룹에 추가된 걸 다른 그룹에도 추가할 때가 많은데 하트 길게 눌러서 추가 등록 되게 해주면 좋을 텐데.. 이미 추가된 종목 하트 한 번 더 누르면 그룹 지정이 해제되니까 처음 추가한 그룹도 다시 지정해야 함.. 이게 매일 반복되니까 불편해 죽겠네요,1
토스,갑작기 잘되던 토스쇼핑 구경하기스크롤이 안되요 원래 스크롤하면60초구경하기되는데 초가 나오질않습니다 업데이트도 했는데 되질않습니다,5
토스,토스 첨 들어가면 홈화면 아래에 쇼핑 100원 응모하기 알림 안뜨게 좀 해달라니깐요... 당장 님이 토스켜서 들어가도 바로 확인 가능한데 1대1 문의 고객센터 연락하라는건 뭔 매크로답변인지; 언제부턴가 갑자기 뜨는데 쇼핑하지도 않는데 겁나거슬려요 볼때마다,1
토스,렉 너무 많아여,1
토스,토스 다른 증권사처럼 주식 계좌 여러개 만들수있게 해주세요. 기존 손해난 주식 때문에 추가 매수시 물타기 상황이여서 타사 증권사를 이용하게 되서 불편해요. 나머지는 좋아요,5
토스,갑자기 미션완료헛는데 포인트지급이 1시간지낫는데도 안됨,1
토스,토스가안되요,1
토스,흰 창 뜨고 로딩 걸리고 개빡치네,2
토스,첫화면 로딩되는 로고 화면에서 다음화면으로 안 넘어가고 렉걸린채 그대로 멈춤.,1
토스,이번 업데이트후 더 보기가 편해져서 좋아요. 차트 처음 화면에서 하단지표가 2개인데 3개까디 적용되면 더 좋을거같아요 다른곳도 3~4개 이삼 하단지표 설정이 가능해서요,5
토스,2025년 사용 할적에는 사용 하기 쉬워 좋았다 지금은 error !,1
토스,커피쿠폰으로 장난질 작작해라 1명한테 공유만 하면 준다더니 페이스페이 강제 등록 조건이 또붙네ㅋ 사기꾼들이냐?,1
토스,"토스뱅크를 주 거래 은행으로 이용 중이고, 앱 내 토스증권도 이용 중입니다. 근데 불편한 점이 하나 있습니다만, 거래 중에 광고창은 없어야하는 것 아닌가요? 거래에 중대한 영향을 끼칠 수 있는 요소는 조정 부탁드립니다. 광고를 하지 말아달라는 게 아닙니다. 자사 이벤트 홍보나 상품 판매는 당연히 토스가 해야 할 일이지만, 상황을 가려달라는 요청입니다. 전반적으로 정말 만족하고 있습니다. 감사하다는 말씀을 남기고싶습니다. 피드백이 정말 빠르더군요. 토스증권이 수수료가 센 편이라곤 하지만 저에겐 사용이 익숙하고 지금처럼 피드백을 적극 반영해주심에 거래수수료가 아깝지 않습니다. 앞으로 돈 더 많이 벌어서 수수료 가져다 드리겠습니다. 서로 승승장구하면 좋겠네요.",5
토스,토스증권에서 토스증권기본계좌를 대표계좌와 자녀증권기본계좌도 대표계좌로 선택사항으로 선택할수있게 카테고리를 나누어서 보게 해놓았으면 하는 바램입니다,1
토스,이거 하나면 은행앱 끝!,5
토스,행운 복권에 얼렁뚱땅 페이스 페이 유도하는거 넣지 마시고 다시 원래대로 해주세요. 행운의 숫자도 1000으로 해두고 1000원 받기 유도하면서 알고보이 페이스 페이 등록해야 주는 것 처럼 상술도 원래대로 해주세요. 그럴싸 하다가 다 광고였어서 더 정떨어져요.,2
토스,"내계좌에서 입출금끼리, 저축끼리 묶여있는 것 좀 풀어서 볼 수는 없나요? 뒤로 가기 누르면 다시 묶여있어서 굉장히 번거로워 졌어요. 터치를 몇번이고 해야 돼요 하...",1
토스,업데이트했다면서 왜 개적화에다 어플이 더 무거우며 렉이 더 걸리나요. 광고시간만 추가된건가요? 이게 업데이트인가요?,1
토스,주식하는입장에서 토스증권 좋으나 종목검색하면 그 글씨에 해당하는 종목은 다나오면안되나요 안나오는게 많네요 안나오면 또다시 검색하고 다른 증권사는 다나오는데 토스는 검색갯수제한 두는이유가 먼가요 다시검색하는게 얼마나 번거로운데 예를들에 코덱스면 코덱스이름들어간거 다나오던가 해야지 답답하네요 종목찾기나 너무번거로움,4
토스,"항상 편리하게 잘 사용하고 있어요. 미국 증권 알림 설정 메뉴에서도 원화, 달러를 볼수있는 스위치 버튼이 있으면 좋겠어요",5
토스,토스 앱 내에서 앱 하단에 팝업처럼 뜨는 토스 쇼핑 광고 못 끄나요 진짜 개빡쳐요 알람 설정에서 토스 쇼핑 알람 끄면 얘도 꺼져야 하는 거 아닌가요,1
토스,통신요금 간편납부 알고리즘에 버그가 좀 있는 듯 합니다. 제가 미리 납부를 했으면 자동 납부를 하면 안되는데 전부는 아니더라도 어느정도 추가로 납부를 하네요. 다행히 저번달에 과납한 것은 통신사에서 알아서 과납이라고 이번달 납부 요금을 그만큼 깍아줘서 다행입니다. 오늘을 포함하여 2번째 상황입니다. 오늘 생긴 과납은 아직 통신사 납부 확인서에 올라오지 않아서 어떻게 되느냐에 따라 고객센터에 연락 드릴 것 같습니다. 결론적으로 알고리즘의 개선을 요구합니다.,3
토스,계좌보는거 옛날 방식이 훨씬 보기 편해요!!! ㅠㅠ 뭔가 정리되어있지않고 어수선한 느낌 ㅠㅠ 돌려주세요 ㅠㅠㅠㅠ,1
토스,토스증권 랙 좀 제발.... 증권사 옴기덛가해야지,1
토스,토스 낫 배드,3
토스,아니 왜 어플이 먹통이죠? 업데이트하라고 하는데 업데이트 버튼 먹통이고 플레이스토어에 가서 업데이트 누르면 그것도 먹통이고.. 지금 이틀째 로그인 못하고 있어요. ㅜㅜ,1
토스,토스 쇼핑이 생기고 나서 이상하게 알림이 계속 옴 알림을 껐는데도 테무 같은 5천원 할인쿠폰 같은 시간 알림이 계속 날아옴 끄려고 고객센터에 전화 거니 부서가 다르니 다른곳에 연결해줌 연결해준 곳에 5분 동안 기다렸는데도 전화 안받음 이게 뭐하자는 건지..,1
토스,특정광고나올때 화면이 검게나오네요,4
토스,정말 잘쓰고 있는데 요즘 오류가 자주나서 쨔증나네요.,1
토스,토스앱 평생 수수료 무료는 5점드리고요. 요새 너무 튕기고 속도도 느려요. 오늘의미션 풀려고 들어갔다 나오면 비밀번호 찍으라고 나오고 계속 무한반복중이에요.,3
토스,마케팅 캐시백 알림 포함해 입출금 알림 빼고 전부 철회하고 꺼놨는데 왜 멋대로 보내는건지?,1
토스,홈화면 설정에 토스페이좀 추가해주세요,5
토스,광고만 나오고 메인화면 안나옴 쓰레기,1
토스,사업자 계좌 개설하라고 추천떠서 해봤는데 전자세금께산서 발행이 막혀서 진행이 안됩니다. 금융인증서 진행이 안되면 세금계산서 발행이 안되고 그럼 개인사업자 계좌개설 의미가 없는거 같은데 참... 알만하신분들이,1
토스,개명해서 본인인증하는데 얼굴인증은 왜 시키나요? 페이스페이하라고 광고 뜨는것도 싫은데 인증 안되잖아요,1
토스,주말에 글자 깨져 보일때 많아요 오늘은 토스앱 들어가기도 힘들고 들어가져도 흰화면만 보이네요 요즘 버벅 거릴때가 많아요,3
토스,설치를하라고보내지말았스면합니다.할줄모르니까요.이젠그만. 계속설치를하라고뜨게하지말아주세요.제발부탁입니다.,1
토스,그동안 토스혜택 많아서 많이 썼고 주변인한테 영업해서 그 사람도 카드 만듬. 근데 이번 대응은 너무 황당하네요. 토스에서 다른 앱 할인or적립 링크로 들어가서 결제하면 다 실패되는데 당연히 토스 앱 문제지 토스 문제가 아니니 각각의 앱한테 문의하라고요? 그 어플에서 일반결제하면 잘만 되는데요. 4일 기다리게 해놓고 주는 답변이 고작 저겁니까... 뭐 결제할때 이제 다른 수단 쓰면 되죠 전 손해 보는게 없습니다,1
토스,와 미친 개 쩐다,5
토스,라이브 방송 알림이 항상 정각 4분에 뜨는데 이동하면 이미 마감되어있음. 4분 전에 마감하는데 4분에 알리면 어쩌라는건지 모르겠네. 금융앱이면서 광고로 그득그득한 것도 어이없는데,1
토스,WTS에 의견보내기 좀 제발좀 들읍시다! 아랫쪽에 지수 슬라이드 나오는거에 (선택.옵션) 없는거.... 진짜 3류 사이트도 다 있는데.... 의견 개무시ㅋㅋ 마이웨이 ㅋ 이런게 토스임,1
토스,토스 금모으기 어떻게 탈퇴하나요? 탈퇴 항목이 안보이네요. 탈퇴하고 싶으면 편하게 탈퇴 못하게 막나요?,1
토스,"갈수록 불편해지는 앱. 어플은 나날이 무거워지고, 툭하면 얼굴인식 등록하라고 강매는 물론 홈에서 한번만 클릭해도 확인 가능했던 토스뱅크 잔액을 이젠 두번 클릭해야 확인 가능하게끔 굳이 불편하게 만들어버렸다. 물론 저것들보다도 불편한점은 더 많다 어플 하나에 온갖 서비스, 기능을 다 집어넣으려니 어플이 무거워지고 불편한 부분들이 늘어나는게 당연하다. 때로는 심플한게 정답이다",2
토스,수고하셨습니다,3
토스,페이스페이 광고좀 그만띄워요. 지방에 가능한곳 하나도 없어요.,3
토스,토스사용,5
토스,앱 업데이트를 하려고 했는데 99%까지 다운로드 되다가 설치가 안됩니다.,2
토스,오늘 왜이리 버벅 거리나요. 앱이 이상해요,1
토스,페이스페이하기싫다구요...광고창좀그만...,1
토스,오늘의미션할때 미션하러갔다가 돌아오면 다시 생체인증하라고 지문찍으라고 하는게 너무불편합니다. 그럼 복사해온 답도 입력못하고 10초보고오래서 보고왔는데 또생체인증.... 폰바꾸고도 이러는거보니 폰문제는 아닌거같은데... 조치방법없을까요?,3
토스,요즘 갈수록 왜 이러는지 모르겠어요 그동안 정말 잘 쓰고 있었는데 포인트받을때 광고를 봐도 활성화가 되질않아서 포인트 하나받는데 광고를 몇번씩 봐야 한번 활성화되고.. 갑자기 계속 이러네요 포인트못모으게 하려고 막는건지.. 개선 좀 빨리 해주세요!,3
토스,잘 사용하고 있습니다. 토스도 X chat 처럼 보안화된 메신저 출시해주세요.,5
토스,배민 토스페이 제대로 결제 했는데 할인 안 해줘요. 설명도 엄청 부실하고 할인 미적용 사유는 배민 고객센터에 물어보라는데 배민 고객센터도 불친절하고; 그리고 예전부터 쭉 불편했던게 이곳저곳 뒤져봐도 죽어도 안나오는 혜택이 있음. 위에 내용도 포함해서 분명 앱 알림을 받았었는데 어디있는지 찾질 못하겠음. 알림 기록에도 안 뜸. 어쩔 땐 홈 화면에 나오고 혜택을 혜택 탭에서 찾자니 나오지도 않고 전체 메뉴 탭에서 찾아봐도 없고; UI 개판임,1
토스,체크카드가 포인트처럼 쌓이면 좋을텐데 아쉽,3
토스,앱을 깔기 전후가 확실하게 구분되는 곳 심력소모하기도 싫다.,1
토스,토스쇼핑 구경 포인트 고작 4원 주면서 스크롤 빨리 내리면 경고 문구 띄우고 스크롤 멈추면 칼같이 타이머 멈추고 위아래로 반복하면 10초 늘리는 거 너무 짜쳐요,1
