"저작물코드우수저작물 저작물명","우수저작물 저작물명","우수저작물 본문내용","우수저작물 저작물적용일","우수저작물 저작물 분류코드","저작물분류명","우수저작물 저작물 형태명","우수저작물 저작물 형태코드","우수저작물 저작물URL","썸네일파일경로","우수저작물 공개여부","우수저작물 조회수","우수저작물 키워드명","게시판코드","우수저작물 게시판명"
"92634","추석연휴 성묘객 편의제공 및 고속도로 소통정보 제공 안내","민족 대표 명절 한가위! 서울시설공단은 추석 연휴기간 시민들을 위해 다양한 편의를 제공합니다! 그 첫번째는 바로 서울시립묘지 성묘객 편의제공입니다! 덧, 2017년 11월 1일부로 용미리 묘지로 가는 버스노선이 변경되었습니다! 기존 703번 버스가 774번으로 변경되면서, 노선이 서울역~용미리 묘지에서 불광역~용미리 묘지로 단축되어 운영 중이니, 대중교통 이용에 참고하시기 바랍니다! 이어서 두번째로, 서울시설공단이 관리하는 자동차전용도로에 5개 고속도로의 소통정보를 제공함으로써, 귀성 · 귀경객 여러분에게 편의를 제공합니다! 이번 추석은 주말을 포함하여 연휴기간이 5일이라 성묘객 분산효과가 기대되나, 추석 당일 성묘객이 한꺼번에 몰릴 경우 용미리 묘지로 진입하는 도로가 매우 혼잡할 것으로 예상됩니다! 지난해 추석 당일은 이른 새벽부터 밤늦게까지 성묘차량이 이어지면서, 교통체증으로 인해 이용 시민들이 큰 불편을 겪었는데요, 성묘객이 가장 많을 것으로 예상되는 22~24일을 피해 미리미리 성묘 다녀오세요~!","2018-09-17","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=433&bcd=community&pgno=1","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=2(107).jpg","Y","634","#한가위,#서울시립묘지,#자동차전용도로,#귀성,#귀경객","4","서울 이야기 > 서울 사람"
"92635","""쓸고, 닦고, 뿌리고~"" 봄맞이 새단장한 서울 자동차전용도로!","오는 3월 18일부터 4월 26일까지 내부순환로, 올림픽대로, 강변북로 등 서울시 자동차전용도로 11곳에서 봄맞이 대청소를 실시합니다! 이번 대청소는 겨울철 제설작업에 뿌려진 염화칼슘과 함께, 미세먼지를 제거하기 위해 실시됩니다. 하루 평균 70여명의 직원이 자동차 전용도로 터널, 지하차도, 방음벽, 교통안전시설 등을 대대적으로 청소할 계획이며, 대청소가 실시되는 곳은 내부순환로, 올림픽대로, 강변북로, 서부간선도로, 국회대로, 양재대로, 동부간선도로, 경부고속도로, 언주로, 우면산로, 북부간선도로 등 11개 노선입니다 :) 봄맞이 대청소가 실시되는 도로는 해당 도로 1개 차선이 저녁 11시부터 다음날 오전 6시까지 부분 통제되니, 대청소 기간 중 불가피하게 부분적으로 야간 교통통제를 실시하는 점에 대해 시민여러분의 이해와 협조를 부탁드립니다! 또한 27일에는 자동차전용도로 특정구간에 집중적인 청소를 하는 날, 서울클린데이 도로청소 시연회가 열렸는데요, 장소는 올림픽대로(강일방향) 노량대교 구간! 편도 노선 총 4차로 중 2차로에 대해 집중 물청소를 실시하였습니다. 선두에는 방음벽 세척차량이 겨우내 방음벽에 쌓인 먼지 세척을 담당하고 그 뒤를 물청소차가 따라다니며 물로 개운~하게 씻어내는 작업을, 뒤이어 노면청소차량이 도로 노면을 청소하는 작업을 진행하였습니다. 물론, 청소 작업 중 안전을 위해 경찰순찰차와 안전지원차는 필수! 일렬로 지나가며 청소를 하는 모습이 완전 장관이었습니다 :) 어떻게 도로의 환경이 관리되는지 시민들이 조금이나마 이해할 수 있는 시간이었길 바랍니다! 앞으로도 서울시설공단은 시민여러분의 불편을 최소화 하면서 쾌적하고 안전한 자동차전용도로를 운영하기 위해 최선을 다하겠습니다.","2019-03-28","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=462&bcd=community&pgno=1","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=20190327_seoulculrindei_doromulcheongso_0030.jpg","Y","635","#봄맞이,#대청소,#염화칼슘,#미세먼지,#터널,#지하차도,#방음벽,#교통안전시설","4","서울 이야기 > 서울 사람"
"92637","돌아온 야구의 계절! 2019 고척스카이돔, 첫 시범경기 직관후기!","따뜻한 봄바람과 함께 어김없이 다시 돌아온 프로야구의 계절!! 야구에 목말랐던 팬들의 갈증을 시원하게 풀어준 2019 첫 시범경기 현장에 직접 다녀왔습니다! 올해 처음으로 고척돔에서 울려펴진 야구팬들의 함성, 그리고 새롭게 태어난 키움히어로즈의 첫 승리의 현장과 박병호 선수의 첫 타석 첫 홈런 모습까지! (얼떨결에 찍었다!대박!) 그날의 생생한 직관후기를 아래 영상으로 만나보세요!","2019-03-28","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=458&bcd=community&pgno=1","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=keugibyeonhwan_sseamnelchoejong.png","Y","637","#봄바람,#프로야구,#시범경기,#키움히어로즈","4","서울 이야기 > 서울 사람"
"92638","이젠 간편하게 부른다!&prime; 말로하는 장애인콜택시 호출 서비스가 열렸어요~","TV를 시청할 때 인공지능 스피커 광고를 접해보신 적 있으신가요? 말 한마디로 장바구니 담기도, 주문도 척척하는 스피커 광고를 보면서 정말 편리하고 똑똑한 세상이 왔구나... 하는 생각을 자주 하였는데요. 이젠 장애인콜택시 호출도 이 AI스피커로 가능하다는 사실, 알고 계신가요? 말 한마디로 척척! 척수장애인이나 중증 지체장애인들이 AI 스피커를 활용, 편리하게 장애인콜택시를 호출할 수 있는 말로하는 장애인콜택시 호출서비스가 3월 5일부터 열렸습니다~! 기존 서울시 장애인콜택시 호출은 전화(1588-4388), 웹사이트(calltaxi.sisul.or.kr), 서울시설공단 장애인 call택시 모바일앱으로만 접수가능했는데, 이번에, 4차 산업혁명 기술의 산물인 AI스피커를 활용하는 방식도 추가된 것이죠! AI스피커에 클로바, 장애인 콜택시 불러줘라고 얘기하면 예약이 되며, 사전 등록 목적지, 최근 이용한 목적지 등을 설정하여 병원, 학교 등 가려는 위치를 보다 편리하게 설정할 수 있습니다. 이와 함께 장애인콜택시 대기자수 안내 및 미세먼지 정보도 제공하며, 배차가 된 경우 택시 도착 예정시간도 알려준다니 정~말 똑똑하네요 ^^ 이번 서비스를 최초로 이용할 때엔 서울시설공단 콜센터에 전화를 통해 회원 등록을 하면 AI스피커 호출서비스를 이용할 수 있으며, 말로하는 장애인콜택시 호출서비스는 네이버 AI 플랫폼 클로바가 탑재된 모든 AI스피커 및 U+tv(IPTV) 셋톱박스, 클로바 앱이 설치된 스마트폰에서 이용 가능합니다! 덧, 공단은 엘지유플러스(LGU+)와 함께 말로하는 장애인콜택시 호출서비스 개시에 맞추어 장애인콜택시 이용고객 300명에게 인공지능 스피커를 장애정도나 과거 장애인콜택시 이용빈도 등 기준에 따라 무료로 제공하는 행사를 3월 22일까지 진행 하였습니다. 똑똑한 기술과 만난 따뜻한 공공서비스! 앞으로도 서울시설공단은 시민여러분들께 다가설 수 있는 보다 나은 공공서비스를 제공하기 위해 최선을 다하겠습니다.","2019-03-28","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=459&bcd=community&pgno=1","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=(sajin1)_jangaeincoltaeksi_ai_hochulseobiseu.jpg","Y","638","#인공지능,#스피커,#AI스피커,#모바일앱","4","서울 이야기 > 서울 사람"
"92639","고장난 따릉이, 이젠 동네 자전거 대리점 &prime;따릉이포&prime; 에 맡겨요~","운영개시 3년 반 만에 누적회원수 110만명, 이용건수 1천 7백만 건을 달성한 편리한 서울시민의 발, 새로운 교통수단으로 각광받고 있는 공공자전거 따릉이! 따릉이의 수리, 정비 업무부터 ~ 대여소 재배치까지 이 모든 업무를 서울시설공단에서 담당하고 있었는데요, (관련영상: 따릉이의 하루 보러가기) 이제는 따릉이의 수리 및 정비가 동네 자전거 대리점에서도 가능하다는 사실! 고장난 자전거를 일괄 수거하여 정비 후 일괄 배치했던 기존의 과정을 개선해서 수리의 신속성을 높이고, 무엇보다도 골목상권을 활성화하는 것이 따릉이포 사업의 목표입니다. 지난 2월 20일부터 2월 28일까지 참여를 희망하는 자전거 대리점 업체를 모집하였고, 정비능력과 정비환경 기준을 충족한 업체들을 각 자치구별로 할당하여 선정하였습니다. 이를 통해 42개 대리점이 선정됐고, 이들 대리점은 3월부터 11월말까지 계약을 진행하였습니다. 그리고 3월 20일, 따릉이의 수리와 정비업무를 동네 자전거 대리점에서 진행하는 따릉이포 사업을 개시! 서울의 소규모 민간자전거 대리점 42곳에서 서울시 공공자전거 따릉이의 수리를 진행합니다. 그러면 과연, 고장난 따릉이는 어떤 과정을 거쳐서 다시 시민의 곁으로 돌아올까요? 먼저 자전거 고장 신고 등을 통해 접수된 고장 자전거를 수거하여 공단이 개별 점포에 고장자전거를 인계하고, 점포는 수리를 진행하며, 수리가 완료된 자전거는 다시 공단에서 회수해 공공자전거 대여소에 재배치하는 방식으로 진행되며. 민간 대리점들은 프레임교환, 체인교체, 타이어교체, 펑크 수리 등을 담당합니다. 올해는 약 8천여대의 정비를 따릉이포에서 담당하게 될 것으로 예측하고 있는데요, 공단은 1차적으로 6월말까지 4천여대의 정비분을 50개의 자전거 대리점에 맡길 계획입니다. 어~? 42개 대리점이 선정되었다고 하지 않았나요? 웬 50개의 자전거 대리점? 그래서 4월 1일부터 4월 8일까지, 8개 자전거 대리점을 추가모집 합니다! ▶ 추가모집 공고문 보러가기 이번 따릉이포 사업은 골목상권을 활성화하고 사업이익을 지역사회에 선순환하고자 하는 목표로 계획되었습니다. 앞으로도 서울시설공단은 따릉이가 편리하고 유용한 서울시민의 발이 될 수 있도록 최선을 다하겠습니다!","2019-03-28","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=460&bcd=community&pgno=1","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=20190319_gonggongjajeongeo_ttareungipo_seobiseu_0004.jpg","Y","639","#공공자전거,#민간자전거,#프레임교환,#체인교체,#타이어교체,#펑크수리","4","서울 이야기 > 서울 사람"
"92640","서울월드컵경기장을 즐기는 #5가지 방법!","월드컵경기장엔 축구만 보러 가는 곳이 아니다! 즐길거리 가득한 서울월드컵경기장으로 고고!! #스타디움투어 #풋볼팬타지움 #영화관람 #문화비축기지 #월드컵공원","2019-03-28","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=461&bcd=community&pgno=1","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=sseamneil.jpg","Y","640","#축구,#즐길거리,#스타디움투어,#풋볼팬타지움,#영화관람,#문화비축기지,#월드컵공원","4","서울 이야기 > 서울 사람"
"92641","봄바람 휘날리며~ 흩날리는 벚꽃잎이~♪ 꽃향기 가득한 서울시설공단 봄이야기","봄바람 휘날리며~ 흩날리는 벚꽃잎이~ 다시 찾아온 봄의 계절! 도심 속 흐르는 푸른 쉼표, 청계천에 찾아온 봄을 맞이하여 롯데, 대상, cj, 신한은행, 시티은행 등 기업의 임직원들이 자발적으로 모여 봄맞이 청계천 환경 가꾸기 캠페인을 실시했습니다! 그 훈훈했던 현장으로 한번 가볼까요? 매년 서울시설공단은 다양한 민간 기업과 함께 청계천 모전교와 광통교 사이에 쌈지정원을 조성하고 있습니다. 작은 주머니라는 뜻의 쌈지와 정원이 합쳐져 작은 정원을 뜻하는 쌈지정원은 봄에 청계천을 찾는 시민분들을 밝게 맞이하고 작은 쉼터를 제공하기 위한 청계천만의 특별한 공간인데요. 쌈지라고 해서 소소할 것 같지만, 청계천 여기저기를 꾸미다보면 사실 손이 갈 곳이 적지만은 않은데요ㅜ.ㅜ 서울시설공단 청계천관리처 직원들의 도움 하에 모전교와 광통교 사이에 자리를 마련하고 청계천을 꾸미기 위한 작업에 돌입했습니다! 준비된 꽃들을 다듬고 화분에 예쁘게 데코레이션하고, 벽화분에는 한줄한줄 예쁘게 꽃을 심고~ 청계천 중 가장 많은 시민분들이 찾는 곳이니만큼 모든 직원들이 한분도 빠짐없이 수고해주셨습니다! 완성된 모습은 어떨까요? 짜잔~ 더 알록달록해지고 환해진 느낌적인 느낌! 넘쳐나는 포토존! 여기도 V~ 저기도 V~ 점심시간에 청계천을 산책하는 회사원들, 관광 온 외국인들, 소풍 온 학생들까지 모두 한 데 어우러져 청계천에 찾아온 봄을 만끽하였는데요. 직원들의 정성 한땀한땀으로 만들여진 이 공간이 청계천을 찾는 시민분들에게 작은 힐링이 되길 바래봅니다. 모든게 다시 푸르러지고 따뜻해지는 이 시기, 어린이대공원도 길고 길었던 겨울을 보내고 따뜻한 봄을 맞이하여 벚꽃 축제를 개최했습니다! 길거리 이색공연과 예쁜 봄꽃들, 소소한 행사들로 올해도 많은 시민분들이 서울어린이대공원을 찾아주셨는데요. 세상에서 가장 큰 놀이터라는 캐치프레이즈처럼 어디든 놀이공간이 되는 서울어린이대공원! 바닥도 예외는 아니다~ 분필잡고 바닥에 예술혼도 뽐내보고~ 길거리 버스킹공연과 이색 마술공연도 즐기고~ 언덕에 돗자리를 깔고 친구와, 가족과, 연인과 즐거운 시간을 보내고~ 그 어느 때보다 밝고 웃음 넘쳤던 서울어린이대공원의 봄이었습니다 :)","2019-04-26","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=464&bcd=community&pgno=1","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=3(101).jpg","Y","641","#청계천,#모전교,#광통교,#쌈지정원","4","서울 이야기 > 서울 사람"
"92642","도로변에 피어난 숲! 미세먼지 저감 위한 세번째 &prime;아름다운숲&prime; 조성","봄바람 휘날리며 흩날리는 벚꽃 잎이~ 따끈따끈 달큰달큰 꽃잎이 날리는 봄이 왔습니다. 요즘처럼 날 좋은 봄날에도 자동차 창문을 열지 않고 달리는 이유는 무엇일까요? 도시의 문제거리 대!기!오!염! 그리고 미!세!먼!지! 때문이 아닐까 하는데요 서울의 맑은 하늘을 되찾기 위해 우리 서울 시민들과 기업이 몸소 나섰습니다! (재)아름다운가게 나눔장터 시민 모금과 하이트진로 기업에서 사회공헌기금을 모아 도시숲을 만들었습니다. 짝짝짝짝~!!! 2017년도에 조성한 아름다운숲 1호는 청담도로공원에, 2018년도에 조성한 아름다운숲 2호는 노들길 자동차전용도로변에 마지막으로 2019년도에는 2호숲 옆에 아름다운숲 3호 가 탄생하게 되었습니다. 서울시설공단과 아름다운가게 그리고 나무를 심는 사회적 기업 트리플래닛은 2017년부터 자동차전용도로변에 시민모금으로 아름다운숲을 조성해왔는데요. 자발적인 시민들의 참여로 만들어진만큼 더 의미가 있지 않나 생각합니다^^ 시민들의 마음이 한땀한땀 들어가 있는 이 작은 도시숲의 나무 한그루 한그루가 자라 서울 시민의 건강 지킴이가 될 것이라 믿습니다. 꽃이 피어서가 아니라 네가 와서 봄이다. 영화 슬로우 비디오에 나오는 대사 인데요 사람과 사람의 마음이 모여서 피는 꽃 도심 속 숲이라는 꽃이 아닐까 합니다. 앞으로도 서울시민을 위한 도시숲 조성사업 서울시설공단이 앞장서 나가겠습니다! 지켜봐 주실거죠? :) 시민여러분의 관심과 참여, 응원을 기대하겠습니다. 해피 서울~ 맑은 서울~","2019-04-26","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=465&bcd=community&pgno=1","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=nodeulgil_areumdaunsook.jpg","Y","642","#봄바람,#꽃잎,#대기오염,#미세먼지","4","서울 이야기 > 서울 사람"
"92643","아이언맨이 왜 거기서 나와..? 어벤져스 팬미팅 현장 @장충체육관!","여기가 마블의 나라입니까..? 2019년 4월 15일, 아침부터 장충체육관은 전국에서 모여든 어벤져스 팬들로 가득했는데요! 전날부터 밤을 새워 기다린 팬도 있을 정도로 어벤져스를 사랑하는 팬들의 열정은 그야말로 대단했습니다! 이번이 벌써 4번째 방문이라는 아이언맨 역의 로다주(로버트 다우니 주니어)부터 캡틴 마블 역의 브리 라슨, 호크아이 역의 제레미 레너까지! 그 날의 생생한 현장을 아래 하이라이트 영상으로 만나보세요.","2019-04-29","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=466&bcd=community&pgno=1","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=4(74).jpg","Y","643","#마블,#로다주,#캡틴마블,#호크아이","4","서울 이야기 > 서울 사람"
"92644","친환경 서울을 위한 한걸음! 서울시설공단-노벨리스코리아 업무협약식","자동차전용도로, 청계천, 고척스카이돔, 어린이대공원, 지하도상가, 공공자저넉 따릉이, 장애인콜택시 등 서울의 주요 인프라를 운영하고 있는 서울시설공단! 서울시 전역에 다양한 성격의 사업장을 운영하고 있는 만큼, 다른 기관과의 협업을 통해 시너지효과를 기대할 수 있는 요소가 많은데요. 지난 24일 노벨리스코리아와 친환경 서울, 더 살기 좋은 서울을 위한 업무협약을 체결했습니다! 노벨리스코리아는 세계적인 압연 알루미늄 생산, 재활용 기업인데요. 무한대로 재활용이 가능한 알루미늄 캔이 버려지는 현실을 알리고, 자원의 올바른 재활용 방법과 새활용의 가치 창출 캠페인 사업 등을 함께 추진하여 미래세대를 위한 공익적인 기여활동을 지원하기 위해 이번 협약이 이루어졌습니다. 서울시설공단은 버려지는 물건을 새활용(업사이클링)하여 미술작품으로 제작해 전시하는 청계천 업사이클 페스티벌, 스포츠 경기처럼 규칙을 정해 쓰레기를 줍는 쓰레기줍기 스포츠 대회, 자동차전용도로변 나무심기로 미세먼지 저감에 기여하는 도시숲 조성사업 등 최근 서울의 주요시설에서 환경과 관련된 다양한 공공마케팅을 진행하고 있는데요. 이번 협약이 시민들에게 재활용을 넘어서서 새활용의 가치를 널리 알리고, 의미있는 공공캠페인을 추진을 위한 발판이 되었길 바래봅니다 :)","2019-04-29","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=467&bcd=community&pgno=1","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=jemokeul_ipryeokhaseyo_(5)(1).jpg","Y","644","#자동차전용도로,#청계천,#고척스카이돔,#어린이대공원,#지하도상가,#공공자전거,#따릉이,#장애인콜택시","4","서울 이야기 > 서울 사람"
"92645","이웃을 위한 나눔의 시간! 서울시설공단 공사감독처 &prime;우성원&prime; 기술봉사 현장","매년 기술봉사를 진행하고 있는 서울시설공단 공사감독처! 올 해도 어김없이 새 봄을 맞이하여 인근의 복지시설인 우성원에서의 기술봉사를 실시하였습니다! 사전조사차 방문하였을 때, 겨울을 지나면서 보수가 필요한 부분이 많이 보여 데크재 보수용 방무복, 스텐형광, 오일스텐 등 재료를 한가득 사서 4월 5일 우성원으로 출발하였습니다. 각자 잘할수 있는 부분이 달랐기 때문에, 본격적으로 봉사활동을 시작하기 전에 먼저 역할분담을 하였는데요. 힘 있는 직원들은 썩은 방부목을 뜯어내고, 솜씨 좋은 직원들은 톱질로 방부목을 갈아끼웠습니다. 또한 데크재는 내구성을 위하여 페인트붓을 잡고 오일스텐도 칠하고, 주차블록 침하된 부분은 블록을 철거하여 모래를 채우고 다진 후, 재설치하였습니다. 창고처럼 사용하던 비닐은 외관상 보기 좋지 않아 뜯어내고, 새로 산 청색의 튼튼한 재질로 교체했습니다. 누구 할 것 없이 먼저 나서서 열심히 일하는 모습! 어쩌다 실수하면 서로 웃고 격려하다 보니, 많아서 끝날것 같지 않아 보이는 일도 끝이 보이기 시작했습니다. 어느덧 6시가 되어서 일이 끝났을 때에는 옷과 손에는 페인트 자국이 여러군데 묻어있었지만, 직원들의 얼굴은 어느 때보다 행복해 보였답니다 :) 앞으로도 서울시설공단 공사감독처에서는 가지고 있는 역량과 전문성을 바탕으로 우리 주변 이웃들을 위한 다양한 봉사활동을 이어갈테니, 지켜봐주세요!","2019-04-29","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=468&bcd=community&pgno=1","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=nyooseureteo49_cheonggyecheonssamjijeongwon_(1).jpg","Y","645","#방부목,#데크재,#스텐형광,#오일스텐","4","서울 이야기 > 서울 사람"
